"Row.names","Date","EP.experimentator...Imaging.acquisition","Condition","ID.embryo","Cell.Segmentation","Threshold.nuclei.y","Threshold.membrane.y","Surface.Segmentation","Merged.cells.to.get.new.surface.information.from.cell.segmentation","Shortest.distance.between.ATM.group.to.TVC.group..from.edge.to.edge..µm","Comment.on.the.distance","Comment.on.the.embryo","Phenotype","Details","Quality.of.segmentation.based.on.labelling..good..correct..not.good.","Comments","Name","phenotype.label","migration.perturbed","division.perturbed","orientation.perturbed"
"Rab5.image10.2020_07_23","2020_07_23","Yelena Bernadskaya","Rab5","image10","yes",25,25.2,"-","yes","0","-","problem migration and division","enhanced ATM migration / inhibited TVC division","the 2 ATMs migrated with TVCs, still attached to the TVCs and the 2 TVCs didn't divide","correct","-","Rab5.image10.2020_07_23","migration/division perturbed",TRUE,TRUE,FALSE
"Rab5.image11.2020_07_23","2020_07_23","Yelena Bernadskaya","Rab5","image11","yes",32.6,14.5,"-","yes","26","-","problem migration and division","enhanced ATM division / enhanced ATM migration","one of the ATM divided and one of the cell migrated in the trunk with the TVCs","good","Ambiguous phenotype, difficult to identify the cells","Rab5.image11.2020_07_23","migration/division perturbed",TRUE,TRUE,FALSE
"Rab5.image12_left.2020_07_23","2020_07_23","Yelena Bernadskaya","Rab5","image12_left","yes",27.5,9.5,"-","yes","23","-","problem division","inhibited TVC division","the 2 TVCs didn't divide in the trunk","correct","Don't see all the ATM cells (image not centered)","Rab5.image12_left.2020_07_23","division perturbed",FALSE,TRUE,FALSE
"Rab5.image16_left.2020_07_14","2020_07_14","Yelena Bernadskaya","Rab5","image16_left","yes",21.8,30.7,"-","yes","48.5","-","problem division","inhibited TVC division","the 2 TVCs didn't divide in the trunk","correct","-","Rab5.image16_left.2020_07_14","division perturbed",FALSE,TRUE,FALSE
"Rab5.image16_left.2020_07_23","2020_07_23","Yelena Bernadskaya","Rab5","image16_left","yes",27.3,12.3,"-","yes","-","only one group in the trunk - no distance","problem migration and problem disposition TVC","enhanced ATM migration / problem disposition TVC","the 2 ATM migrated with the TVCs in the trunk and the TVCs are not correctly oriented with the other side","not good","Ambiguous phenotype between left and right","Rab5.image16_left.2020_07_23","migration perturbed",TRUE,FALSE,FALSE
"Rab5.image16_right.2020_07_23","2020_07_23","Yelena Bernadskaya","Rab5","image16_right","yes",27.3,17.6,"-","yes","9.89","-","problem migration","enhanced ATM migration","one of the ATM migrated with the TVCs in the trunk","correct","Ambiguous phenotype between left and right; missing a part of the segmentation not detected","Rab5.image16_right.2020_07_23","migration perturbed",TRUE,FALSE,FALSE
"Rab5.image17_left.2020_07_23","2020_07_23","Yelena Bernadskaya","Rab5","image17_left","yes",27.3,18.2,"-","yes","5.52","-","problem migration and division","enhanced ATM migration / inhibited TVC division","the ATMs group migrated a bit in the trunk, and one of the TVC didn't divide in the trunk","good","-","Rab5.image17_left.2020_07_23","migration/division perturbed",TRUE,TRUE,FALSE
"Rab5.image19_left.2020_07_23","2020_07_23","Yelena Bernadskaya","Rab5","image19_left","yes",27.3,22.7,"-","yes","42.9","-","problem division","inhibited TVC division","one of the TVC didn't divide in the trunk and the TVC that divided was not completed but not seen in the segmenation because nuclei far enough from each other so considered as 2 cells","good","the TVC that divided was not completed but not seen the segmentation because the nuclei are enough far from each other so considered as 2 cells","Rab5.image19_left.2020_07_23","division perturbed",FALSE,TRUE,FALSE
"Rab5.image2_left.2020_07_14","2020_07_14","Yelena Bernadskaya","Rab5","image2_left","yes",30.2,18.5,"-","yes","30.7","-","problem division","inhibited TVC division","one of the TVC didn't divide in the trunk","correct","-","Rab5.image2_left.2020_07_14","division perturbed",FALSE,TRUE,FALSE
"Rab5.image2.2020_07_23","2020_07_23","Yelena Bernadskaya","Rab5","image2","yes",30,19.2,"-","yes","41.4","-","problem division","inhibited TVC division","the 2 TVCs didn't divide in the trunk","good","-","Rab5.image2.2020_07_23","division perturbed",FALSE,TRUE,FALSE
"Rab5.image21_right.2020_07_23","2020_07_23","Yelena Bernadskaya","Rab5","image21_right","yes",25.2,17.8,"-","yes","0","groups connected","problem migration and division","enhanced ATM migration / enhanced ATM division / inhibited TVC division","one of the ATM divided and migrated and still attached to the other ATM that migrated a bit; and one of the TVC didn't divide completely but not seen in the segmentation because nuclei are far enough to each other so considered as 2 cells","good","One of the TVC didn't divide completely but not seen in the segmentation because nuclei are far enough to each other so considered as 2 cells","Rab5.image21_right.2020_07_23","migration/division perturbed",TRUE,TRUE,FALSE
"Rab5.image5_left.2020_07_23","2020_07_23","Yelena Bernadskaya","Rab5","image5_left","yes",30.1,20.1,"-","yes","21.2","-","problem division","inhibited TVC division","one of the TVC didn't divide in the trunk","good","-","Rab5.image5_left.2020_07_23","division perturbed",FALSE,TRUE,FALSE
"Rab5.image6_left.2020_07_23","2020_07_23","Yelena Bernadskaya","Rab5","image6_left","yes",25.1,10.7,"-","yes","0","groups connected","problem migration, division and orientation","inhibited TVC migration / inhibited TVC division / TVC cell alignment","the TVCs group didn't migrate enough and didn't separate from the ATMs group; one of the TVC didn't divide in the trunk and the TVC that divided is not in the medio-lateral orientation, so cells aligned","correct","Ambiguous phenotype between left and right","Rab5.image6_left.2020_07_23","migration/division/orientation perturbed",TRUE,TRUE,TRUE
"Rab5.image6_right.2020_07_23","2020_07_23","Yelena Bernadskaya","Rab5","image6_right","yes",25.1,10.7,"-","yes","-","only one group in the trunk - no distance","problem migration and division","enhanced ATM migration / inhibited TVC division","the 2 ATMs migrated in the trunk with the TVCs, and the 2 TVCs didn't divide in the trunk","good","Ambiguous phenotype between left and right","Rab5.image6_right.2020_07_23","migration/division perturbed",TRUE,TRUE,FALSE
"Rab5.image7_left.2020_07_23","2020_07_23","Yelena Bernadskaya","Rab5","image7_left","yes",20.2,12.4,"-","yes","41.3","-","problem migration","enhanced ATM migration","one of the ATM migrated in the trunk with the TVCs","correct","-","Rab5.image7_left.2020_07_23","migration perturbed",TRUE,FALSE,FALSE
"Rab5.image8_left.2020_07_23","2020_07_23","Yelena Bernadskaya","Rab5","image8_left","yes",25.5,17.9,"-","yes","30.4","-","problem division and orientation","enhanced ATM division / TVC cell alignment","one of the ATM divided in the tail; the 2 TVCs divided not in the medio-laterale orientation, so cells are aligned","good","-","Rab5.image8_left.2020_07_23","division/orientation perturbed",FALSE,TRUE,TRUE
"Rab5.image8_right.2020_07_23","2020_07_23","Yelena Bernadskaya","Rab5","image8_right","yes",27.4,14,"-","yes","0","groups connected","problem migration and division","enhanced ATM migration / enhanced ATM division / inhibited TVC division","one of the ATM divided in the tail; the other ATM migrated but not completely, still attached to the other ATM and it divided; the 2 TVCs didn't divide in the trunk","correct","Ambiguous phenotype, difficult to identify the cells","Rab5.image8_right.2020_07_23","migration/division perturbed",TRUE,TRUE,FALSE
"Rabep.image12_left.2020_07_14","2020_07_14","Yelena Bernadskaya","Rabep","image12_left","yes",25.8,15.8,"-","yes","16.9","-","problem division","inhibited TVC division","the 2 TVCs didn't divide in the trunk","good","Ambiguous phenotype between left and right","Rabep.image12_left.2020_07_14","division perturbed",FALSE,TRUE,FALSE
"Rabep.image13.2020_07_14","2020_07_14","Yelena Bernadskaya","Rabep","image13","yes",25.2,14,"-","yes","33.6","-","problem division","inhibited TVC division","one of the TVC didn't divide in the trunk, the other TVC divided but not completely (not seen in the segmentation because the nuclei are far enough so considered as  2 cells)","good","One of the TVC divided but not completely, not seen in the segmentation because the nuclei are far enough so considered as  2 cells","Rabep.image13.2020_07_14","division perturbed",FALSE,TRUE,FALSE
"Rabep.image18_right.2020_07_14","2020_07_14","Yelena Bernadskaya","Rabep","image18_right","yes",10.6,8.83,"-","yes","37.9","-","problem migration and division","enhanced ATM migration / enhanced ATM division","one of the ATM migrated in the trunk and divided with the TVCs","not good","-","Rabep.image18_right.2020_07_14","migration/division perturbed",TRUE,TRUE,FALSE
"Rabep.image3.2020_07_14","2020_07_14","Yelena Bernadskaya","Rabep","image3","yes",25.3,13.5,"-","yes","2.6","-","problem migration, division and orientation","enhanced ATM migration / enhanced ATM division / TVC cell alignment","the 2 ATMs migrated a bit in the trunk and they both divided; the 2 TVCs divided but not in the medio-laterale orientation, so cells are a bit aligned","correct","-","Rabep.image3.2020_07_14","migration/division/orientation perturbed",TRUE,TRUE,TRUE
"Rabep.image4.2020_07_14","2020_07_14","Yelena Bernadskaya","Rabep","image4","yes",23,22.4,"-","yes","21.7","-","problem division","inhibited TVC division","the 2 TVCs didn't divide in the trunk","good","-","Rabep.image4.2020_07_14","division perturbed",FALSE,TRUE,FALSE
"Rabep.image5.2020_07_14","2020_07_14","Yelena Bernadskaya","Rabep","image5","yes",22.3,22.1,"-","yes","24.6","-","problem division and disposition TVC","enhanced ATM division / problem disposition TVC","one of the ATM divided in the tail and the TVCs migrated but separately so there is 2 groups of TVCs in the trunk (also the TVCs are not oriented in the medio-laterale orientation but there is no features to extract this)","good","-","Rabep.image5.2020_07_14","division perturbed",FALSE,TRUE,FALSE
"Rabep.image6.2020_07_14","2020_07_14","Yelena Bernadskaya","Rabep","image6","yes",30.1,12.2,"-","yes","44.1","-","problem migration and division","inhibited TVC migration / inhibited TVC division","one of the TVC didn't migrate and didn't divide in the tail and the other TVC that migrated didn't divide in the trunk","good","-","Rabep.image6.2020_07_14","migration/division perturbed",TRUE,TRUE,FALSE
"Rabep.image8.2020_07_14","2020_07_14","Yelena Bernadskaya","Rabep","image8","yes",27.2,23.3,"-","yes","20.7","-","problem migration","enhanced ATM migration","one of the ATM migrated in the trunk with the TVCs","good","-","Rabep.image8.2020_07_14","migration perturbed",TRUE,FALSE,FALSE
"Rho.image10_left.2020_06_17","2020_06_17","Yelena Bernadskaya","Rho","image10_left","yes",39.1,9.48,"-","yes","39.3","-","problem division","inhibited TVC division","one of the TVC didn't divide in the trunk","good","-","Rho.image10_left.2020_06_17","division perturbed",FALSE,TRUE,FALSE
"Rho.image11_right.2020_06_17","2020_06_17","Yelena Bernadskaya","Rho","image11_right","yes",31.7,12.1,"-","yes","32.9","-","problem division","enhanced ATM division","one of the ATM divided in the tail","good","","Rho.image11_right.2020_06_17","division perturbed",FALSE,TRUE,FALSE
"Rho.image14.2020_06_17","2020_06_17","Yelena Bernadskaya","Rho","image14","yes",49.4,15.4,"-","yes","28","-","problem division (not completed, but not seen in segmentation)","inhibited TVC division","one of the TVC didn't divided completely in the trunk (cells not seperated, but not seen in the segmentation, because considered as 2 cells)","good","Not completed division, but in segmentation considered as 2 cells ","Rho.image14.2020_06_17","division perturbed",FALSE,TRUE,FALSE
"Rho.image16.2020_06_17","2020_06_17","Yelena Bernadskaya","Rho","image16","yes",32.7,16.3,"-","yes","7.54","-","problem division and orientation","enhanced ATM division / TVC cell alignment","one of the ATM divided in the tail; and one of the TVC divided not in the medio-lateral orientation, so cells are aligned","not good","The segmentation of ATM is completely not same as the reality (wrong calculation for the membrane detection)","Rho.image16.2020_06_17","division/orientation perturbed",FALSE,TRUE,TRUE
"Rho.image17_left.2020_06_17","2020_06_17","Yelena Bernadskaya","Rho","image17_left","yes",44.7,18.2,"-","yes","0","groups connected","problem migration and division","enhanced ATM migration / enhanced ATM division / inhibited TVC division","one of the ATM migrated but not completely so attached to the TVCs and also the ATM; this ATM that migrated, divided also; and one of the TVC didn't divide in the trunk","good","-","Rho.image17_left.2020_06_17","migration/division perturbed",TRUE,TRUE,FALSE
"Rho.image17_right.2020_06_17","2020_06_17","Yelena Bernadskaya","Rho","image17_right","yes",44.7,18.2,"-","yes","8.84","-","problem migration and division","enhanced ATM migration / enhanced ATM division","one of the ATM migrated with the TVCs in the trunk; and the ATM that is in the tail divided","good","-","Rho.image17_right.2020_06_17","migration/division perturbed",TRUE,TRUE,FALSE
"Rho.image19_right.2020_06_17","2020_06_17","Yelena Bernadskaya","Rho","image19_right","yes",30,9.07,"-","yes","-","no distance - only one group in the trunk","problem migration and division","enhanced ATM migration / enhanced ATM division","the 2 ATMs migrated in the trunk with the TVCs; and one of the ATM divided","not good","-","Rho.image19_right.2020_06_17","migration/division perturbed",TRUE,TRUE,FALSE
"Rho.image2_left.2020_06_17","2020_06_17","Yelena Bernadskaya","Rho","image2_left","yes",6.26,5.42,"-","yes","26.8","-","problem orientation","TVC cell alignment","the 2 TVCs divided but not in the medio-lateral orientation, so cells are aligned","not good","-","Rho.image2_left.2020_06_17","orientation perturbed",FALSE,FALSE,TRUE
"Rho.image2_right.2020_06_17","2020_06_17","Yelena Bernadskaya","Rho","image2_right","yes",20.9,12.6,"-","yes","27.1","-","problem orientation","TVC cell alignment","one of the TVC divided but not in the medio-lateral orientation, so cells are aligned","correct","-","Rho.image2_right.2020_06_17","orientation perturbed",FALSE,FALSE,TRUE
"Rho.image20.2020_06_17","2020_06_17","Yelena Bernadskaya","Rho","image20","yes",26.3,15.3,"-","yes","27.2","-","problem division","inhibited TVC division","one of the TVC didn't divide in the trunk","not good","-","Rho.image20.2020_06_17","division perturbed",FALSE,TRUE,FALSE
"Rho.image6.2020_06_17","2020_06_17","Yelena Bernadskaya","Rho","image6","yes",19.1,10.2,"-","yes","15.9","-","problem division","enhanced ATM division","one of the ATM divided in the tail (but don't see this additional ATM completely, image not centered)","not good","Image not centered, don't see the additional ATM completely","Rho.image6.2020_06_17","division perturbed",FALSE,TRUE,FALSE
"Rho.image9.2020_06_17","2020_06_17","Yelena Bernadskaya","Rho","image9","yes",39.7,12.7,"-","yes","35.6","-","problem orientation","TVC cell alignment","the FHP are separated so cells are a bit aligned, TVCs divided not completely in the medio-lateral orientiation","good","-","Rho.image9.2020_06_17","orientation perturbed",FALSE,FALSE,TRUE
