"","KHID","ensembl_transcript_id","KHname"
"13972","KH.L141.8","ENSCINT00000016115","ATP1B1/2/3/4"
"13973","KH.L141.8","ENSCINT00000028417","ATP1B1/2/3/4"
"13974","KH.L141.9","ENSCINT00000028322","C03A3.1"
"13975","KH.L142.10","ENSCINT00000004864","ARL10/9"
"13976","KH.L142.10","ENSCINT00000029530","ARL10/9"
"13977","KH.L142.10","ENSCINT00000029531","ARL10/9"
"13978","KH.L142.10","ENSCINT00000024399","ARL10/9"
"13979","KH.L142.13","ENSCINT00000004873","KH2013:KH.L142.13"
"13980","KH.L142.13","ENSCINT00000029532","KH2013:KH.L142.13"
"13981","KH.L142.15","ENSCINT00000019364","Ci-R1CiGC21f19"
"13982","KH.L142.15","ENSCINT00000004909","Ci-R1CiGC21f19"
"13983","KH.L142.17","ENSCINT00000003422","KH2013:KH.L142.17_MTHL11/12/13/2/9"
"13984","KH.L142.17","ENSCINT00000024396","KH2013:KH.L142.17_MTHL11/12/13/2/9"
"13985","KH.L142.2","ENSCINT00000027556","KH2013:KH.L142.2_TRPA1"
"13986","KH.L142.2","ENSCINT00000003427","KH2013:KH.L142.2_TRPA1"
"13987","KH.L142.2","ENSCINT00000024397","KH2013:KH.L142.2_TRPA1"
"13988","KH.L142.2","ENSCINT00000020951","KH2013:KH.L142.2_TRPA1"
"13989","KH.L142.2","ENSCINT00000004291","KH2013:KH.L142.2_TRPA1"
"13990","KH.L142.3","ENSCINT00000004469","SRP72"
"13991","KH.L142.3","ENSCINT00000024400","SRP72"
"13992","KH.L142.3","ENSCINT00000004932","SRP72"
"13993","KH.L142.3","ENSCINT00000004938","SRP72"
"13994","KH.L142.3","ENSCINT00000004947","SRP72"
"13995","KH.L142.3","ENSCINT00000004964","SRP72"
"13996","KH.L142.4","ENSCINT00000029489","KH2013:KH.L142.4"
"13997","KH.L142.4","ENSCINT00000024398","KH2013:KH.L142.4"
"13998","KH.L142.6","ENSCINT00000004778","MCMBP"
"13999","KH.L142.9","ENSCINT00000004732","C7ORF55"
"14000","KH.L143.1","ENSCINT00000011909","KH2013:KH.L143.1_NPHP1"
"14001","KH.L143.11","ENSCINT00000005218","KH2013:KH.L143.11"
"14002","KH.L143.12","ENSCINT00000011899","KH2013:KH.L143.12_CUBN"
"14003","KH.L143.5","ENSCINT00000029918","BX927369.1/2/4/5/7"
"14004","KH.L143.5","ENSCINT00000026788","BX927369.1/2/4/5/7"
"14005","KH.L143.8","ENSCINT00000011919","RDBP"
"14006","KH.L143.8","ENSCINT00000026574","RDBP"
"14007","KH.L144.1","ENSCINT00000005310","KH2013:KH.L144.1_DUOX-2"
"14008","KH.L144.1","ENSCINT00000005322","KH2013:KH.L144.1_DUOX-2"
"14009","KH.L144.1","ENSCINT00000005287","KH2013:KH.L144.1_DUOX-2"
"14010","KH.L144.1","ENSCINT00000005317","KH2013:KH.L144.1_DUOX-2"
"14011","KH.L144.10","ENSCINT00000005381","TSSK1/3/6"
"14012","KH.L144.11","ENSCINT00000006869","KH2013:KH.L144.11"
"14013","KH.L144.11","ENSCINT00000011907","KH2013:KH.L144.11"
"14014","KH.L144.17","ENSCINT00000002299","KH2013:KH.L144.17_BIRC2"
"14015","KH.L144.17","ENSCINT00000025534","KH2013:KH.L144.17_BIRC2"
"14016","KH.L144.2","ENSCINT00000005389","PHF21B"
"14017","KH.L144.2","ENSCINT00000025533","PHF21B"
"14018","KH.L144.3","ENSCINT00000025532","MYBL1/2"
"14019","KH.L144.3","ENSCINT00000005483","MYBL1/2"
"14020","KH.L144.3","ENSCINT00000005477","MYBL1/2"
"14021","KH.L144.5","ENSCINT00000005461","ASRGL1"
"14022","KH.L144.6","ENSCINT00000005424","NUP50"
"14023","KH.L144.6","ENSCINT00000005412","NUP50"
"14024","KH.L144.6","ENSCINT00000005401","NUP50"
"14025","KH.L144.9","ENSCINT00000005439","KH2013:KH.L144.9_Y40B10A.2/6/7"
"14026","KH.L145.1","ENSCINT00000011068","TYW1"
"14027","KH.L145.1","ENSCINT00000008497","TYW1"
"14028","KH.L145.1","ENSCINT00000008502","TYW1"
"14029","KH.L145.1","ENSCINT00000008504","TYW1"
"14030","KH.L145.2","ENSCINT00000008517","KH2013:KH.L145.2_ANKFY1"
"14031","KH.L145.2","ENSCINT00000008513","KH2013:KH.L145.2_ANKFY1"
"14032","KH.L145.2","ENSCINT00000008520","KH2013:KH.L145.2_ANKFY1"
"14033","KH.L146.2","ENSCINT00000002432","CUL4B"
"14034","KH.L146.2","ENSCINT00000002393","CUL4B"
"14035","KH.L146.2","ENSCINT00000002400","CUL4B"
"14036","KH.L146.2","ENSCINT00000002449","CUL4B"
"14037","KH.L146.3","ENSCINT00000001072","NUDT19"
"14038","KH.L146.4","ENSCINT00000027924","GOLGA6L10/4"
"14039","KH.L146.4","ENSCINT00000014656","GOLGA6L10/4"
"14040","KH.L146.6","ENSCINT00000014654","TTC1"
"14041","KH.L147.10","ENSCINT00000026822","TAF5L"
"14042","KH.L147.10","ENSCINT00000008460","TAF5L"
"14043","KH.L147.11","ENSCINT00000026838","SGSM1/2"
"14044","KH.L147.11","ENSCINT00000008489","SGSM1/2"
"14045","KH.L147.11","ENSCINT00000008491","SGSM1/2"
"14046","KH.L147.12","ENSCINT00000007489","RPS21"
"14047","KH.L147.12","ENSCINT00000002491","RPS21"
"14048","KH.L147.15","ENSCINT00000008555","SGSM3"
"14049","KH.L147.15","ENSCINT00000008550","SGSM3"
"14050","KH.L147.15","ENSCINT00000029899","SGSM3"
"14051","KH.L147.15","ENSCINT00000008553","SGSM3"
"14052","KH.L147.18","ENSCINT00000026817","KH2013:KH.L147.18_KLHL12/20"
"14053","KH.L147.19","ENSCINT00000008564","ACADVL"
"14054","KH.L147.2","ENSCINT00000013386","RACGAP1"
"14055","KH.L147.20","ENSCINT00000007447","C9ORF96"
"14056","KH.L147.22","ENSCINT00000008468","MAP2K1/2"
"14057","KH.L147.22","ENSCINT00000008465","MAP2K1/2"
"14058","KH.L147.23","ENSCINT00000026843","GTF3C5"
"14059","KH.L147.23","ENSCINT00000014741","GTF3C5"
"14060","KH.L147.23","ENSCINT00000026839","GTF3C5"
"14061","KH.L147.24","ENSCINT00000007442","KH2013:KH.L147.24_FUT3/4/5/6/7/9"
"14062","KH.L147.25","ENSCINT00000028727","KH2013:KH.L147.25_F36H2.3"
"14063","KH.L147.25","ENSCINT00000026865","KH2013:KH.L147.25_F36H2.3"
"14064","KH.L147.25","ENSCINT00000008618","KH2013:KH.L147.25_F36H2.3"
"14065","KH.L147.25","ENSCINT00000026866","KH2013:KH.L147.25_F36H2.3"
"14066","KH.L147.25","ENSCINT00000026864","KH2013:KH.L147.25_F36H2.3"
"14067","KH.L147.26","ENSCINT00000013389","HGS"
"14068","KH.L147.28","ENSCINT00000026856","PARD3"
"14069","KH.L147.28","ENSCINT00000000494","PARD3"
"14070","KH.L147.28","ENSCINT00000026857","PARD3"
"14071","KH.L147.3","ENSCINT00000008607","FAH"
"14072","KH.L147.3","ENSCINT00000008616","FAH"
"14073","KH.L147.3","ENSCINT00000008599","FAH"
"14074","KH.L147.30","ENSCINT00000008458","MMP1/10/13/16"
"14075","KH.L147.31","ENSCINT00000027037","KH2013:KH.L147.31"
"14076","KH.L147.31","ENSCINT00000027038","KH2013:KH.L147.31"
"14077","KH.L147.31","ENSCINT00000013376","KH2013:KH.L147.31"
"14078","KH.L147.32","ENSCINT00000026830","KH2013:KH.L147.32"
"14079","KH.L147.33","ENSCINT00000008523","BRAP"
"14080","KH.L147.34","ENSCINT00000026889","KH2013:KH.L147.34_EIF3L"
"14081","KH.L147.35","ENSCINT00000007458","UCKL1"
"14082","KH.L147.35","ENSCINT00000007462","UCKL1"
"14083","KH.L147.35","ENSCINT00000026810","UCKL1"
"14084","KH.L147.36","ENSCINT00000026869","KH2013:KH.L147.36_GJC2"
"14085","KH.L147.36","ENSCINT00000026870","KH2013:KH.L147.36_GJC2"
"14086","KH.L147.36","ENSCINT00000026871","KH2013:KH.L147.36_GJC2"
"14087","KH.L147.38","ENSCINT00000020690","MGLL"
"14088","KH.L147.38","ENSCINT00000028179","MGLL"
"14089","KH.L147.38","ENSCINT00000005201","MGLL"
"14090","KH.L147.5","ENSCINT00000008479","TMEM164"
"14091","KH.L147.6","ENSCINT00000028180","C2H10ORF67"
"14092","KH.L147.6","ENSCINT00000007428","C2H10ORF67"
"14093","KH.L147.6","ENSCINT00000026814","C2H10ORF67"
"14094","KH.L147.7","ENSCINT00000026863","KH2013:KH.L147.7_KBTBD12"
"14095","KH.L147.8","ENSCINT00000026872","RPAP1"
"14096","KH.L147.8","ENSCINT00000026873","RPAP1"
"14097","KH.L147.8","ENSCINT00000026874","RPAP1"
"14098","KH.L147.8","ENSCINT00000008637","RPAP1"
"14099","KH.L147.9","ENSCINT00000008498","COBRA1"
"14100","KH.L147.9","ENSCINT00000008509","COBRA1"
"14101","KH.L148.1","ENSCINT00000005327","PRKAR1B"
"14102","KH.L148.1","ENSCINT00000005345","PRKAR1B"
"14103","KH.L148.1","ENSCINT00000005337","PRKAR1B"
"14104","KH.L149.1","ENSCINT00000010550","YARS"
"14105","KH.L149.1","ENSCINT00000028398","YARS"
"14106","KH.L149.10","ENSCINT00000010353","PCSK5/6"
"14107","KH.L149.10","ENSCINT00000010394","PCSK5/6"
"14108","KH.L149.12","ENSCINT00000028719","KH2013:KH.L149.12_TMPRSS6/7"
"14109","KH.L149.12","ENSCINT00000028705","KH2013:KH.L149.12_TMPRSS6/7"
"14110","KH.L149.12","ENSCINT00000028720","KH2013:KH.L149.12_TMPRSS6/7"
"14111","KH.L149.12","ENSCINT00000028721","KH2013:KH.L149.12_TMPRSS6/7"
"14112","KH.L149.13","ENSCINT00000028465","DDX52"
"14113","KH.L149.14","ENSCINT00000028400","KH2013:KH.L149.14_SULT6B1"
"14114","KH.L149.15","ENSCINT00000028724","HAX1"
"14115","KH.L149.15","ENSCINT00000010187","HAX1"
"14116","KH.L149.16","ENSCINT00000010330","CHAF1B"
"14117","KH.L149.18","ENSCINT00000010477","WDR3"
"14118","KH.L149.18","ENSCINT00000010487","WDR3"
"14119","KH.L149.18","ENSCINT00000010469","WDR3"
"14120","KH.L149.18","ENSCINT00000010464","WDR3"
"14121","KH.L149.2","ENSCINT00000001273","KH2013:KH.L149.2_METTL24"
"14122","KH.L149.20","ENSCINT00000010552","LCA5"
"14123","KH.L149.21","ENSCINT00000010436","SPSB1/4"
"14124","KH.L149.21","ENSCINT00000028474","SPSB1/4"
"14125","KH.L149.21","ENSCINT00000028475","SPSB1/4"
"14126","KH.L149.22","ENSCINT00000028537","IRAK1BP1"
"14127","KH.L149.25","ENSCINT00000028484","KH2013:KH.L149.25_YER130C"
"14128","KH.L149.28","ENSCINT00000010166","PLSCR1/2"
"14129","KH.L149.3","ENSCINT00000010150","KH2013:KH.L149.3_TTK"
"14130","KH.L149.32","ENSCINT00000010531","OSCP1"
"14131","KH.L149.32","ENSCINT00000010524","OSCP1"
"14132","KH.L149.34","ENSCINT00000010281","CLEC-86"
"14133","KH.L149.37","ENSCINT00000028403","KH2013:KH.L149.37"
"14134","KH.L149.38","ENSCINT00000010443","KH2013:KH.L149.38"
"14135","KH.L149.39","ENSCINT00000010232","SELENBP1/2"
"14136","KH.L149.39","ENSCINT00000010237","SELENBP1/2"
"14137","KH.L149.39","ENSCINT00000010255","SELENBP1/2"
"14138","KH.L149.39","ENSCINT00000010266","SELENBP1/2"
"14139","KH.L149.39","ENSCINT00000010226","SELENBP1/2"
"14140","KH.L149.40","ENSCINT00000010571","IGF2R"
"14141","KH.L149.40","ENSCINT00000010573","IGF2R"
"14142","KH.L149.40","ENSCINT00000010569","IGF2R"
"14143","KH.L149.41","ENSCINT00000010338","ALAD"
"14144","KH.L149.41","ENSCINT00000028510","ALAD"
"14145","KH.L149.6","ENSCINT00000010323","SMPD3/5"
"14146","KH.L149.7","ENSCINT00000016574","IQUB"
"14147","KH.L149.7","ENSCINT00000010559","IQUB"
"14148","KH.L149.8","ENSCINT00000010314","GALNT10/6"
"14149","KH.L149.8","ENSCINT00000010308","GALNT10/6"
"14150","KH.L149.8","ENSCINT00000010297","GALNT10/6"
"14151","KH.L149.9","ENSCINT00000010181","C1ORF131"
"14152","KH.L15.1","ENSCINT00000001069","ARFIP1/2"
"14153","KH.L15.3","ENSCINT00000007323","KH2013:KH.L15.3"
"14154","KH.L15.3","ENSCINT00000026454","KH2013:KH.L15.3"
"14155","KH.L15.4","ENSCINT00000026453","KH2013:KH.L15.4_MS4A12"
"14156","KH.L150.1","ENSCINT00000018289","KH2013:KH.L150.1_CDC42"
"14157","KH.L150.2","ENSCINT00000018171","FOXJ1"
"14158","KH.L150.2","ENSCINT00000027891","FOXJ1"
"14159","KH.L150.3","ENSCINT00000029385","ECHDC1"
"14160","KH.L150.5","ENSCINT00000018280","CAD"
"14161","KH.L150.5","ENSCINT00000018282","CAD"
"14162","KH.L150.5","ENSCINT00000018267","CAD"
"14163","KH.L150.5","ENSCINT00000018256","CAD"
"14164","KH.L150.5","ENSCINT00000018263","CAD"
"14165","KH.L150.5","ENSCINT00000018284","CAD"
"14166","KH.L150.5","ENSCINT00000018277","CAD"
"14167","KH.L150.5","ENSCINT00000018274","CAD"
"14168","KH.L151.2","ENSCINT00000017777","KH2013:KH.L151.2_ALS2CR8"
"14169","KH.L151.3","ENSCINT00000007178","ARSJ"
"14170","KH.L151.5","ENSCINT00000007190","CNTRL"
"14171","KH.L151.5","ENSCINT00000017790","CNTRL"
"14172","KH.L151.5","ENSCINT00000017781","CNTRL"
"14173","KH.L151.5","ENSCINT00000028887","CNTRL"
"14174","KH.L151.6","ENSCINT00000007176","FUK"
"14175","KH.L151.6","ENSCINT00000007169","FUK"
"14176","KH.L151.6","ENSCINT00000026175","FUK"
"14177","KH.L152.1","ENSCINT00000028538","KH2013:KH.L152.1"
"14178","KH.L152.1","ENSCINT00000028453","KH2013:KH.L152.1"
"14179","KH.L152.10","ENSCINT00000028175","KH2013:KH.L152.10_NUD1"
"14180","KH.L152.11","ENSCINT00000020651","DTWD2"
"14181","KH.L152.11","ENSCINT00000029297","DTWD2"
"14182","KH.L152.11","ENSCINT00000000793","DTWD2"
"14183","KH.L152.12","ENSCINT00000028377","KH2013:KH.L152.12_GAS2"
"14184","KH.L152.14","ENSCINT00000000470","DERL2/3"
"14185","KH.L152.14","ENSCINT00000028193","DERL2/3"
"14186","KH.L152.14","ENSCINT00000028194","DERL2/3"
"14187","KH.L152.16","ENSCINT00000007172","PIBF1"
"14188","KH.L152.16","ENSCINT00000028610","PIBF1"
"14189","KH.L152.17","ENSCINT00000028446","PXMP4"
"14190","KH.L152.18","ENSCINT00000000718","NDUFV1"
"14191","KH.L152.19","ENSCINT00000029697","SNRPA1"
"14192","KH.L152.19","ENSCINT00000029698","SNRPA1"
"14193","KH.L152.2","ENSCINT00000000768","ISL1/2"
"14194","KH.L152.2","ENSCINT00000028411","ISL1/2"
"14195","KH.L152.2","ENSCINT00000028412","ISL1/2"
"14196","KH.L152.20","ENSCINT00000028220","SLC35B4"
"14197","KH.L152.20","ENSCINT00000028221","SLC35B4"
"14198","KH.L152.20","ENSCINT00000000732","SLC35B4"
"14199","KH.L152.21","ENSCINT00000029693","KH2013:KH.L152.21_MOODY"
"14200","KH.L152.21","ENSCINT00000000759","KH2013:KH.L152.21_MOODY"
"14201","KH.L152.23","ENSCINT00000007111","KH2013:KH.L152.23"
"14202","KH.L152.24","ENSCINT00000007068","KH2013:KH.L152.24"
"14203","KH.L152.28","ENSCINT00000000764","PTPN5/7"
"14204","KH.L152.29","ENSCINT00000000763","ADSL"
"14205","KH.L152.29","ENSCINT00000029700","ADSL"
"14206","KH.L152.29","ENSCINT00000028376","ADSL"
"14207","KH.L152.3","ENSCINT00000028450","GALK/2"
"14208","KH.L152.3","ENSCINT00000000779","GALK/2"
"14209","KH.L152.30","ENSCINT00000002716","RABL3"
"14210","KH.L152.31","ENSCINT00000000744","ILVBL"
"14211","KH.L152.31","ENSCINT00000029074","ILVBL"
"14212","KH.L152.31","ENSCINT00000000740","ILVBL"
"14213","KH.L152.31","ENSCINT00000029073","ILVBL"
"14214","KH.L152.31","ENSCINT00000028296","ILVBL"
"14215","KH.L152.31","ENSCINT00000000742","ILVBL"
"14216","KH.L152.32","ENSCINT00000007085","MCTP/1/2"
"14217","KH.L152.32","ENSCINT00000007081","MCTP/1/2"
"14218","KH.L152.32","ENSCINT00000007078","MCTP/1/2"
"14219","KH.L152.32","ENSCINT00000007096","MCTP/1/2"
"14220","KH.L152.34","ENSCINT00000020225","KH2013:KH.L152.34"
"14221","KH.L152.35","ENSCINT00000000771","SCAPER"
"14222","KH.L152.35","ENSCINT00000021554","SCAPER"
"14223","KH.L152.35","ENSCINT00000020226","SCAPER"
"14224","KH.L152.36","ENSCINT00000028428","ARL3"
"14225","KH.L152.36","ENSCINT00000029527","ARL3"
"14226","KH.L152.37","ENSCINT00000030029","CSK"
"14227","KH.L152.37","ENSCINT00000007059","CSK"
"14228","KH.L152.37","ENSCINT00000007048","CSK"
"14229","KH.L152.37","ENSCINT00000030028","CSK"
"14230","KH.L152.37","ENSCINT00000030030","CSK"
"14231","KH.L152.37","ENSCINT00000007054","CSK"
"14232","KH.L152.38","ENSCINT00000007149","GBA2"
"14233","KH.L152.38","ENSCINT00000007158","GBA2"
"14234","KH.L152.39","ENSCINT00000028840","BAZ1B"
"14235","KH.L152.39","ENSCINT00000029760","BAZ1B"
"14236","KH.L152.39","ENSCINT00000009891","BAZ1B"
"14237","KH.L152.39","ENSCINT00000029761","BAZ1B"
"14238","KH.L152.39","ENSCINT00000002544","BAZ1B"
"14239","KH.L152.39","ENSCINT00000006999","BAZ1B"
"14240","KH.L152.4","ENSCINT00000028591","KH2013:KH.L152.4_NF1"
"14241","KH.L152.41","ENSCINT00000000705","CNOT10"
"14242","KH.L152.42","ENSCINT00000000786","KH2013:KH.L152.42"
"14243","KH.L152.43","ENSCINT00000007008","ZXDC"
"14244","KH.L152.43","ENSCINT00000028822","ZXDC"
"14245","KH.L152.44","ENSCINT00000000735","TTC24/28"
"14246","KH.L152.44","ENSCINT00000028224","TTC24/28"
"14247","KH.L152.45","ENSCINT00000000747","WNT5B"
"14248","KH.L152.46","ENSCINT00000007189","RASA1"
"14249","KH.L152.46","ENSCINT00000007183","RASA1"
"14250","KH.L152.47","ENSCINT00000007101","MTMR10/12"
"14251","KH.L152.48","ENSCINT00000028370","ERC1/2"
"14252","KH.L152.48","ENSCINT00000029690","ERC1/2"
"14253","KH.L152.48","ENSCINT00000000754","ERC1/2"
"14254","KH.L152.48","ENSCINT00000000757","ERC1/2"
"14255","KH.L152.5","ENSCINT00000000448","ZNRF3"
"14256","KH.L152.50","ENSCINT00000029694","NDUFB11"
"14257","KH.L152.50","ENSCINT00000002772","NDUFB11"
"14258","KH.L152.51","ENSCINT00000028659","CCDC87"
"14259","KH.L152.51","ENSCINT00000007107","CCDC87"
"14260","KH.L152.52","ENSCINT00000028178","KH2013:KH.L152.52"
"14261","KH.L152.52","ENSCINT00000000730","KH2013:KH.L152.52"
"14262","KH.L152.54","ENSCINT00000000761","SHF"
"14263","KH.L152.6","ENSCINT00000007018","BRPF1/3"
"14264","KH.L152.6","ENSCINT00000007020","BRPF1/3"
"14265","KH.L152.6","ENSCINT00000007034","BRPF1/3"
"14266","KH.L152.7","ENSCINT00000020870","RPL23A"
"14267","KH.L152.8","ENSCINT00000028442","SLC35A2"
"14268","KH.L152.8","ENSCINT00000000775","SLC35A2"
"14269","KH.L152.8","ENSCINT00000029526","SLC35A2"
"14270","KH.L152.9","ENSCINT00000000728","SGF11"
"14271","KH.L153.10","ENSCINT00000014454","POLR3B"
"14272","KH.L153.10","ENSCINT00000014455","POLR3B"
"14273","KH.L153.10","ENSCINT00000014458","POLR3B"
"14274","KH.L153.101","ENSCINT00000006228","NUDC"
"14275","KH.L153.101","ENSCINT00000028713","NUDC"
"14276","KH.L153.102","ENSCINT00000027715","KH2013:KH.L153.102_DHRS1"
"14277","KH.L153.103","ENSCINT00000027450","RAB7L1"
"14278","KH.L153.104","ENSCINT00000027112","FAM46D"
"14279","KH.L153.106","ENSCINT00000027134","KH2013:KH.L153.106"
"14280","KH.L153.11","ENSCINT00000028759","DST"
"14281","KH.L153.111","ENSCINT00000006454","KH2013:KH.L153.111"
"14282","KH.L153.111","ENSCINT00000006440","KH2013:KH.L153.111"
"14283","KH.L153.111","ENSCINT00000006450","KH2013:KH.L153.111"
"14284","KH.L153.113","ENSCINT00000028990","KH2013:KH.L153.113"
"14285","KH.L153.114","ENSCINT00000001121","KH2013:KH.L153.114"
"14286","KH.L153.117","ENSCINT00000006308","KH2013:KH.L153.117"
"14287","KH.L153.118","ENSCINT00000006352","KH2013:KH.L153.118"
"14288","KH.L153.118","ENSCINT00000006405","KH2013:KH.L153.118"
"14289","KH.L153.118","ENSCINT00000006383","KH2013:KH.L153.118"
"14290","KH.L153.118","ENSCINT00000006294","KH2013:KH.L153.118"
"14291","KH.L153.12","ENSCINT00000028561","KH2013:KH.L153.12"
"14292","KH.L153.12","ENSCINT00000027116","KH2013:KH.L153.12"
"14293","KH.L153.13","ENSCINT00000001694","TIMM22"
"14294","KH.L153.15","ENSCINT00000010858","KH2013:KH.L153.15"
"14295","KH.L153.18","ENSCINT00000027338","MTG1"
"14296","KH.L153.19","ENSCINT00000027519","MRPL19"
"14297","KH.L153.19","ENSCINT00000027486","MRPL19"
"14298","KH.L153.19","ENSCINT00000027487","MRPL19"
"14299","KH.L153.20","ENSCINT00000014557","MAPK1/3"
"14300","KH.L153.20","ENSCINT00000014547","MAPK1/3"
"14301","KH.L153.20","ENSCINT00000014552","MAPK1/3"
"14302","KH.L153.20","ENSCINT00000014560","MAPK1/3"
"14303","KH.L153.21","ENSCINT00000014565","KH2013:KH.L153.21_CTSD"
"14304","KH.L153.21","ENSCINT00000014574","KH2013:KH.L153.21_CTSD"
"14305","KH.L153.21","ENSCINT00000027102","KH2013:KH.L153.21_CTSD"
"14306","KH.L153.22","ENSCINT00000029124","RSRC2"
"14307","KH.L153.22","ENSCINT00000029125","RSRC2"
"14308","KH.L153.22","ENSCINT00000006417","RSRC2"
"14309","KH.L153.23","ENSCINT00000014506","KH2013:KH.L153.23_CEP290"
"14310","KH.L153.23","ENSCINT00000014503","KH2013:KH.L153.23_CEP290"
"14311","KH.L153.23","ENSCINT00000014504","KH2013:KH.L153.23_CEP290"
"14312","KH.L153.24","ENSCINT00000001697","ZK1240.1/2/3/8/9"
"14313","KH.L153.26","ENSCINT00000006366","ZNF43/91/99"
"14314","KH.L153.27","ENSCINT00000008851","PLA2G6"
"14315","KH.L153.27","ENSCINT00000008859","PLA2G6"
"14316","KH.L153.27","ENSCINT00000008876","PLA2G6"
"14317","KH.L153.27","ENSCINT00000008883","PLA2G6"
"14318","KH.L153.28","ENSCINT00000027533","SLC4A1AP"
"14319","KH.L153.28","ENSCINT00000027532","SLC4A1AP"
"14320","KH.L153.28","ENSCINT00000027534","SLC4A1AP"
"14321","KH.L153.28","ENSCINT00000006434","SLC4A1AP"
"14322","KH.L153.29","ENSCINT00000014508","KH2013:KH.L153.29_ITLN1/2/3"
"14323","KH.L153.3","ENSCINT00000028755","KH2013:KH.L153.3"
"14324","KH.L153.31","ENSCINT00000000365","ALPPL2"
"14325","KH.L153.31","ENSCINT00000027449","ALPPL2"
"14326","KH.L153.31","ENSCINT00000027447","ALPPL2"
"14327","KH.L153.31","ENSCINT00000028855","ALPPL2"
"14328","KH.L153.31","ENSCINT00000027448","ALPPL2"
"14329","KH.L153.32","ENSCINT00000028284","KH2013:KH.L153.32_PPP1R9A"
"14330","KH.L153.32","ENSCINT00000005387","KH2013:KH.L153.32_PPP1R9A"
"14331","KH.L153.32","ENSCINT00000005392","KH2013:KH.L153.32_PPP1R9A"
"14332","KH.L153.32","ENSCINT00000027388","KH2013:KH.L153.32_PPP1R9A"
"14333","KH.L153.33","ENSCINT00000010854","KH2013:KH.L153.33"
"14334","KH.L153.34","ENSCINT00000027500","SLC2A14/7"
"14335","KH.L153.35","ENSCINT00000010903","CCNH"
"14336","KH.L153.35","ENSCINT00000010895","CCNH"
"14337","KH.L153.36","ENSCINT00000027387","MNS1"
"14338","KH.L153.37","ENSCINT00000029228","SRGAP1/2/3"
"14339","KH.L153.37","ENSCINT00000027537","SRGAP1/2/3"
"14340","KH.L153.37","ENSCINT00000008887","SRGAP1/2/3"
"14341","KH.L153.37","ENSCINT00000001026","SRGAP1/2/3"
"14342","KH.L153.39","ENSCINT00000002424","TRAPPC3"
"14343","KH.L153.4","ENSCINT00000027397","KH2013:KH.L153.4"
"14344","KH.L153.40","ENSCINT00000001707","PCNXL2/3"
"14345","KH.L153.40","ENSCINT00000027336","PCNXL2/3"
"14346","KH.L153.40","ENSCINT00000001710","PCNXL2/3"
"14347","KH.L153.40","ENSCINT00000027335","PCNXL2/3"
"14348","KH.L153.40","ENSCINT00000001704","PCNXL2/3"
"14349","KH.L153.41","ENSCINT00000027444","KH2013:KH.L153.41"
"14350","KH.L153.41","ENSCINT00000027445","KH2013:KH.L153.41"
"14351","KH.L153.45","ENSCINT00000001548","CCT8"
"14352","KH.L153.45","ENSCINT00000014482","CCT8"
"14353","KH.L153.45","ENSCINT00000014483","CCT8"
"14354","KH.L153.47","ENSCINT00000010872","HDAC8"
"14355","KH.L153.48","ENSCINT00000027322","KH2013:KH.L153.48_WBSCR27"
"14356","KH.L153.5","ENSCINT00000027115","KH2013:KH.L153.5"
"14357","KH.L153.55","ENSCINT00000027114","KH2013:KH.L153.55"
"14358","KH.L153.55","ENSCINT00000027916","KH2013:KH.L153.55"
"14359","KH.L153.55","ENSCINT00000028550","KH2013:KH.L153.55"
"14360","KH.L153.55","ENSCINT00000027113","KH2013:KH.L153.55"
"14361","KH.L153.55","ENSCINT00000027918","KH2013:KH.L153.55"
"14362","KH.L153.55","ENSCINT00000027443","KH2013:KH.L153.55"
"14363","KH.L153.55","ENSCINT00000028549","KH2013:KH.L153.55"
"14364","KH.L153.57","ENSCINT00000027132","KH2013:KH.L153.57_CEP290"
"14365","KH.L153.57","ENSCINT00000027130","KH2013:KH.L153.57_CEP290"
"14366","KH.L153.57","ENSCINT00000020228","KH2013:KH.L153.57_CEP290"
"14367","KH.L153.59","ENSCINT00000027111","REPS/1/2"
"14368","KH.L153.59","ENSCINT00000027106","REPS/1/2"
"14369","KH.L153.59","ENSCINT00000027108","REPS/1/2"
"14370","KH.L153.60","ENSCINT00000002103","QRSL1"
"14371","KH.L153.60","ENSCINT00000027385","QRSL1"
"14372","KH.L153.60","ENSCINT00000027384","QRSL1"
"14373","KH.L153.61","ENSCINT00000014493","RASSF7/8"
"14374","KH.L153.64","ENSCINT00000002434","KH2013:KH.L153.64"
"14375","KH.L153.65","ENSCINT00000020360","KH2013:KH.L153.65"
"14376","KH.L153.65","ENSCINT00000027917","KH2013:KH.L153.65"
"14377","KH.L153.65","ENSCINT00000027912","KH2013:KH.L153.65"
"14378","KH.L153.65","ENSCINT00000027437","KH2013:KH.L153.65"
