"Row.names","Date","EP.experimentator...Imaging.acquisition","Condition","ID.embryo","Cell.Segmentation","Threshold.nuclei","Threshold.membrane","Surface.Segmentation","Threshold.surface","Merged.cells.to.get.new.surface.information.from.cell.segmentation","Shortest.distance.between.ATM.group.to.TVC.group..from.edge.to.edge..µm","Comment.on.the.distance","Comment.on.the.embryo","Comment.detailed","Details.phenotype","Quality.of.segmentation.based.on.labelling..good..correct..not.good.","Comments","Name","Phenotype","migration.perturbed","division.perturbed","orientation.perturbed"
"Rock.image9.2020_07_14","2020_07_14","Yelena Bernadskaya","Rock","image9","yes",15.3,11,"-","-","yes","36.2","-","look like WT","look like WT","all look like WT","not good","-","Rock.image9.2020_07_14","WT",FALSE,FALSE,FALSE
"TLE.image12_left.2021_02_24","2021_02_24","Margaux Failla","TLE","image12_left","yes",82,27.7,"-","-","yes","37.5","-","look like WT","look like WT","all look like WT","good","-","TLE.image12_left.2021_02_24","WT",FALSE,FALSE,FALSE
"TLE.image12_right.2021_02_24","2021_02_24","Margaux Failla","TLE","image12_right","yes",62.5,20.4,"-","-","yes","31.7","-","look like WT","look like WT","all look like WT","good","-","TLE.image12_right.2021_02_24","WT",FALSE,FALSE,FALSE
"TLE.image19_left.2021_02_24","2021_02_24","Margaux Failla","TLE","image19_left","yes",85,40.3,"-","-","yes","32.3","-","look like WT","look like WT","all look like WT","good","-","TLE.image19_left.2021_02_24","WT",FALSE,FALSE,FALSE
"TLE.image19_right.2021_02_24","2021_02_24","Margaux Failla","TLE","image19_right","yes",70.1,27.7,"-","-","yes","45.1","-","look like WT","look like WT","all look like WT","good","-","TLE.image19_right.2021_02_24","WT",FALSE,FALSE,FALSE
"TLE.image2.2021_02_24","2021_02_24","Margaux Failla","TLE","image2","yes",75.3,27.7,"-","-","yes","1.95","-","problem migration","enhanced ATM migration","one of the ATM migrated in the trunk but it is still a bit attached to the other ATM in the tail","good","-","TLE.image2.2021_02_24","migration perturbed",TRUE,FALSE,FALSE
"TLE.image23_right.2021_02_24","2021_02_24","Margaux Failla","TLE","image23_right","yes",95.4,37.5,"-","-","yes","24.8","-","look like WT","look like WT","all look like WT","good","-","TLE.image23_right.2021_02_24","WT",FALSE,FALSE,FALSE
"TLE.image30_right.2021_02_24","2021_02_24","Margaux Failla","TLE","image30_right","yes",89.3,27.7,"-","-","yes","33.2","-","look like WT","look like WT","all look like WT","good","-","TLE.image30_right.2021_02_24","WT",FALSE,FALSE,FALSE
"TLE.image31_right.2021_02_24","2021_02_24","Margaux Failla","TLE","image31_right","yes",50.7,32.7,"-","-","yes","43.8","-","look like WT","look like WT","all look like WT","correct","-","TLE.image31_right.2021_02_24","WT",FALSE,FALSE,FALSE
"TLE.image33.2021_02_24","2021_02_24","Margaux Failla","TLE","image33","yes",82.5,30.2,"-","-","yes","47.7","-","look like WT","look like WT","all look like WT","good","-","TLE.image33.2021_02_24","WT",FALSE,FALSE,FALSE
"TLE.image4_left.2021_02_24","2021_02_24","Margaux Failla","TLE","image4_left","yes",88,25.3,"-","-","yes","38","-","look like WT","look like WT","all look like WT","good","-","TLE.image4_left.2021_02_24","WT",FALSE,FALSE,FALSE
"TLE.image41_right.2021_02_24","2021_02_24","Margaux Failla","TLE","image41_right","yes",83,30.6,"-","-","yes","35","-","look like WT","look like WT","all look like WT","good","-","TLE.image41_right.2021_02_24","WT",FALSE,FALSE,FALSE
"TLE.image43_left.2021_02_24","2021_02_24","Margaux Failla","TLE","image43_left","yes",80.2,22.7,"-","-","yes","28.6","-","look like WT","look like WT","all look like WT","good","-","TLE.image43_left.2021_02_24","WT",FALSE,FALSE,FALSE
"TLE.image44_right.2021_02_24","2021_02_24","Margaux Failla","TLE","image44_right","yes",75.8,20.3,"-","-","yes","43.8","-","look like WT","look like WT","all look like WT","good","-","TLE.image44_right.2021_02_24","WT",FALSE,FALSE,FALSE
"TLE.image5_left.2021_02_24","2021_02_24","Margaux Failla","TLE","image5_left","yes",77.5,22.4,"-","-","yes","39.8","-","look like WT","look like WT","all look like WT","good","-","TLE.image5_left.2021_02_24","WT",FALSE,FALSE,FALSE
"TLE.image6.2021_02_24","2021_02_24","Margaux Failla","TLE","image6","yes",79.6,27.3,"-","-","yes","42.4","-","look like WT","look like WT","all look like WT","good","-","TLE.image6.2021_02_24","WT",FALSE,FALSE,FALSE
"TLE.image7_left.2021_02_24","2021_02_24","Margaux Failla","TLE","image7_left","yes",80.5,37.3,"-","-","yes","40.4","-","look like WT","look like WT","all look like WT","good","-","TLE.image7_left.2021_02_24","WT",FALSE,FALSE,FALSE
"Tol.slide1_image10.2020_11_05","2020_11_05","Margaux Failla","Tol","slide1_image10","yes",89.5,30.4,"-","-","yes","34.2","-","look like WT","look like WT","all look like WT","good","-","Tol.slide1_image10.2020_11_05","WT",FALSE,FALSE,FALSE
"Tol.slide1_image12_right.2020_11_04","2020_11_04","Margaux Failla","Tol","slide1_image12_right","yes",50.5,20.7,"-","-","yes","28.9","-","look like WT","look like WT","all look like WT","not good","-","Tol.slide1_image12_right.2020_11_04","WT",FALSE,FALSE,FALSE
"Tol.slide1_image15_left.2020_11_04","2020_11_04","Margaux Failla","Tol","slide1_image15_left","yes",91.8,30.3,"-","-","yes","34.2","-","look like WT","look like WT","all look like WT","good","-","Tol.slide1_image15_left.2020_11_04","WT",FALSE,FALSE,FALSE
"Tol.slide1_image19.2020_11_04","2020_11_04","Margaux Failla","Tol","slide1_image19","yes",89,17.6,"-","-","yes","42.3","-","look like WT","look like WT","all look like WT","good","-","Tol.slide1_image19.2020_11_04","WT",FALSE,FALSE,FALSE
"Tol.slide1_image31_right.2020_11_05","2020_11_05","Margaux Failla","Tol","slide1_image31_right","yes",63.5,29,"-","-","yes","32.4","-","look like WT","look like WT","all look like WT","good","-","Tol.slide1_image31_right.2020_11_05","WT",FALSE,FALSE,FALSE
"Tol.slide1_image31.2020_11_04","2020_11_04","Margaux Failla","Tol","slide1_image31","yes",88.3,17.2,"-","-","yes","24.5","-","look like WT","look like WT","all look like WT","good","-","Tol.slide1_image31.2020_11_04","WT",FALSE,FALSE,FALSE
"Tol.slide1_image42.2020_11_04","2020_11_04","Margaux Failla","Tol","slide1_image42","yes",88,17.7,"-","-","yes","47.6","-","problem orientation","TVC cell alignment","one of the TVCs divided but not in the medio-laterale orientation, so cells are aligned","good","-","Tol.slide1_image42.2020_11_04","orientation perturbed",FALSE,FALSE,TRUE
"Tol.slide1_image48.2020_11_05","2020_11_05","Margaux Failla","Tol","slide1_image48","yes",87.5,37.2,"-","-","yes","35.8","-","look like WT","look like WT","all look like WT","good","-","Tol.slide1_image48.2020_11_05","WT",FALSE,FALSE,FALSE
"Tol.slide1_image5_right.2020_11_04","2020_11_04","Margaux Failla","Tol","slide1_image5_right","yes",76.4,27.6,"-","-","yes","24.4","-","look like WT","look like WT","all look like WT","correct","-","Tol.slide1_image5_right.2020_11_04","WT",FALSE,FALSE,FALSE
"Tol.slide1_image8_right.2020_11_05","2020_11_05","Margaux Failla","Tol","slide1_image8_right","yes",76.1,47.6,"-","-","yes","25.7","-","look like WT","look like WT","all look like WT","good","-","Tol.slide1_image8_right.2020_11_05","WT",FALSE,FALSE,FALSE
"Tol.slide2_image1.2020_11_04","2020_11_04","Margaux Failla","Tol","slide2_image1","yes",85,30.3,"-","-","yes","3.57","-","problem migration","enhanced ATM migration","one of the ATM migrated a bit in the trunk but still attached to the other ATM","good","-","Tol.slide2_image1.2020_11_04","migration perturbed",TRUE,FALSE,FALSE
"Tol.slide2_image11_right.2020_11_04","2020_11_04","Margaux Failla","Tol","slide2_image11_right","yes",66.1,32.6,"-","-","yes","21","-","look like WT","look like WT","all look like WT","good","-","Tol.slide2_image11_right.2020_11_04","WT",FALSE,FALSE,FALSE
"Tol.slide2_image11.2020_11_05","2020_11_05","Margaux Failla","Tol","slide2_image11","yes",84,45.4,"-","-","yes","41.6","-","look like WT","look like WT","all look like WT","good","-","Tol.slide2_image11.2020_11_05","WT",FALSE,FALSE,FALSE
"Tol.slide2_image17.2020_11_05","2020_11_05","Margaux Failla","Tol","slide2_image17","yes",91.3,55,"-","-","yes","40.4","-","look like WT","look like WT","all look like WT","good","-","Tol.slide2_image17.2020_11_05","WT",FALSE,FALSE,FALSE
"Tol.slide2_image20.2020_11_05","2020_11_05","Margaux Failla","Tol","slide2_image20","yes",83.7,50.1,"-","-","yes","29.7","-","look like WT","look like WT","all look like WT","good","-","Tol.slide2_image20.2020_11_05","WT",FALSE,FALSE,FALSE
"Tol.slide2_image25_left.2020_11_04","2020_11_04","Margaux Failla","Tol","slide2_image25_left","yes",62.8,30.2,"-","-","yes","37.5","-","look like WT","look like WT","all look like WT","good","-","Tol.slide2_image25_left.2020_11_04","WT",FALSE,FALSE,FALSE
"Tol.slide2_image3.2020_11_04","2020_11_04","Margaux Failla","Tol","slide2_image3","yes",86.8,29.5,"-","-","yes","0","groups connected","problem migration","enhanced ATM migration","one of the ATM migrated a bit in the trunk but still attached to the other ATM and attached to the TVC group","good","-","Tol.slide2_image3.2020_11_04","migration perturbed",TRUE,FALSE,FALSE
"Tol.slide2_image8.2020_11_04","2020_11_04","Margaux Failla","Tol","slide2_image8","yes",91.5,35.2,"-","-","yes","30.6","-","look like WT","look like WT","all look like WT","good","-","Tol.slide2_image8.2020_11_04","WT",FALSE,FALSE,FALSE
"Tyrosinase.image1_left.2020_06_17","2020_06_17","Yelena Bernadskaya","Tyrosinase","image1_left","yes",19.4,23,"-","-","yes","16.8","-","look like WT","look like WT","all look like WT","correct","","Tyrosinase.image1_left.2020_06_17","WT",FALSE,FALSE,FALSE
"Tyrosinase.image1.2020_01_10","2020_01_10","Margaux Failla","Tyrosinase","image1","yes",83.8,22.7,"-","-","yes","24.7","-","look like WT","look like WT","all look like WT ","good","","Tyrosinase.image1.2020_01_10","WT",FALSE,FALSE,FALSE
"Tyrosinase.image1.2020_07_23","2020_07_23","Yelena Bernadskaya","Tyrosinase","image1","yes",22.5,9.9,"-","-","yes","40.4","-","look like WT","look like WT","all look like WT","not good","-","Tyrosinase.image1.2020_07_23","WT",FALSE,FALSE,FALSE
"Tyrosinase.image10_right.2020_07_14","2020_07_14","Yelena Bernadskaya","Tyrosinase","image10_right","yes",30.2,13.6,"-","-","yes","40.8","-","look like WT","look like WT","all look like WT","correct","-","Tyrosinase.image10_right.2020_07_14","WT",FALSE,FALSE,FALSE
"Tyrosinase.image10.2020_01_10","2020_01_10","Margaux Failla","Tyrosinase","image10","yes",95.7,29.1,"-","-","yes","30.6","-","look like WT","look like WT","all look like WT ","good","","Tyrosinase.image10.2020_01_10","WT",FALSE,FALSE,FALSE
"Tyrosinase.image10.2020_06_17","2020_06_17","Yelena Bernadskaya","Tyrosinase","image10","yes",29.4,21.1,"-","-","yes","25.7","-","look like WT","look like WT","all look like WT","good","","Tyrosinase.image10.2020_06_17","WT",FALSE,FALSE,FALSE
"Tyrosinase.image10.2020_07_23","2020_07_23","Yelena Bernadskaya","Tyrosinase","image10","yes",25.9,17.6,"-","-","yes","38.1","-","look like WT","look like WT","all look like WT","good","-","Tyrosinase.image10.2020_07_23","WT",FALSE,FALSE,FALSE
"Tyrosinase.image11.2020_01_10","2020_01_10","Margaux Failla","Tyrosinase","image11","yes",65.9,31.3,"-","-","yes","31.4","-","look like WT","look like WT","all look like WT ","good","","Tyrosinase.image11.2020_01_10","WT",FALSE,FALSE,FALSE
"Tyrosinase.image12.2020_01_10","2020_01_10","Margaux Failla","Tyrosinase","image12","yes",103,27.9,"-","-","yes","20.3","-","look like WT","look like WT","all look like WT ","not good","","Tyrosinase.image12.2020_01_10","WT",FALSE,FALSE,FALSE
"Tyrosinase.image12.2020_07_14","2020_07_14","Yelena Bernadskaya","Tyrosinase","image12","yes",25.4,22.8,"-","-","yes","36.1","-","look like WT","look like WT","all look like WT","good","-","Tyrosinase.image12.2020_07_14","WT",FALSE,FALSE,FALSE
"Tyrosinase.image13.2020_07_14","2020_07_14","Yelena Bernadskaya","Tyrosinase","image13","yes",21.9,17.7,"-","-","yes","39.5","-","look like WT","look like WT","all look like WT","good","-","Tyrosinase.image13.2020_07_14","WT",FALSE,FALSE,FALSE
"Tyrosinase.image14_left.2020_01_10","2020_01_10","Margaux Failla","Tyrosinase","image14_left","yes",93.8,17.3,"-","-","yes","28.3","-","look like WT","look like WT","all look like WT ","correct","","Tyrosinase.image14_left.2020_01_10","WT",FALSE,FALSE,FALSE
"Tyrosinase.image14_left.2020_07_14","2020_07_14","Yelena Bernadskaya","Tyrosinase","image14_left","yes",23.8,11.8,"-","-","yes","53.7","-","look like WT","look like WT","all look like WT","correct","-","Tyrosinase.image14_left.2020_07_14","WT",FALSE,FALSE,FALSE
"Tyrosinase.image14_right.2020_01_10","2020_01_10","Margaux Failla","Tyrosinase","image14_right","yes",93.8,20.5,"-","-","yes","29.7","-","look like WT","look like WT","all look like WT ","not good","","Tyrosinase.image14_right.2020_01_10","WT",FALSE,FALSE,FALSE
"Tyrosinase.image15_left.2020_01_10","2020_01_10","Margaux Failla","Tyrosinase","image15_left","yes",98.2,20.5,"-","-","yes","24.1","-","look like WT","look like WT","all look like WT ","good","","Tyrosinase.image15_left.2020_01_10","WT",FALSE,FALSE,FALSE
"Tyrosinase.image15_left.2020_07_14","2020_07_14","Yelena Bernadskaya","Tyrosinase","image15_left","yes",21,9.9,"-","-","yes","27.8","-","problem disposition TVC","problem disposition TVC","all look like WT (but the 4 cells are not  in the medio-lateral position: but no feature to extract this)","good","-","Tyrosinase.image15_left.2020_07_14","WT",FALSE,FALSE,FALSE
"Tyrosinase.image15_right.2020_01_10","2020_01_10","Margaux Failla","Tyrosinase","image15_right","yes",98.2,27,"-","-","yes","30.1","-","look like WT","look like WT","all look like WT ","good","","Tyrosinase.image15_right.2020_01_10","WT",FALSE,FALSE,FALSE
"Tyrosinase.image15_right.2020_07_14","2020_07_14","Yelena Bernadskaya","Tyrosinase","image15_right","yes",21,9,"-","-","yes","31","-","problem orientation","TVC cell alignment","one of the TVC divided but not in the medio-lateral orientation, so cells are aligned","correct","Don't see all the ATM cells (image not centered)","Tyrosinase.image15_right.2020_07_14","orientation perturbed",FALSE,FALSE,TRUE
"Tyrosinase.image16_left.2020_01_10","2020_01_10","Margaux Failla","Tyrosinase","image16_left","yes",105,24.6,"-","-","yes","21.5","-","look like WT","look like WT","all look like WT ","good","","Tyrosinase.image16_left.2020_01_10","WT",FALSE,FALSE,FALSE
"Tyrosinase.image16_right.2020_01_10","2020_01_10","Margaux Failla","Tyrosinase","image16_right","yes",96.2,17.5,"-","-","yes","29.2","-","look like WT","look like WT","all look like WT ","good","","Tyrosinase.image16_right.2020_01_10","WT",FALSE,FALSE,FALSE
"Tyrosinase.image17.2020_01_10","2020_01_10","Margaux Failla","Tyrosinase","image17","yes",107,17.6,"-","-","yes","40.1","-","look like WT","look like WT","all look like WT ","correct","","Tyrosinase.image17.2020_01_10","WT",FALSE,FALSE,FALSE
"Tyrosinase.image17.2020_07_14","2020_07_14","Yelena Bernadskaya","Tyrosinase","image17","yes",22.3,10.3,"-","-","yes","40.4","-","problem orientation","TVC cell alignment","one of the TVC divided but not in the medio-lateral orientation, so cells are aligned","not good","-","Tyrosinase.image17.2020_07_14","orientation perturbed",FALSE,FALSE,TRUE
"Tyrosinase.image2.2020_01_10","2020_01_10","Margaux Failla","Tyrosinase","image2","yes",85.4,22,"-","-","yes","46.9","-","look like WT","look like WT","all look like WT ","good","","Tyrosinase.image2.2020_01_10","WT",FALSE,FALSE,FALSE
"Tyrosinase.image2.2020_06_17","2020_06_17","Yelena Bernadskaya","Tyrosinase","image2","yes",11.7,13,"-","-","yes","40.3","-","look like WT","look like WT","all look like WT","good","","Tyrosinase.image2.2020_06_17","WT",FALSE,FALSE,FALSE
"Tyrosinase.image2.2020_07_14","2020_07_14","Yelena Bernadskaya","Tyrosinase","image2","yes",20,15.9,"-","-","yes","50.7","-","look like WT","look like WT","all look like WT","not good","Don't see all the ATM cells (image not centered)","Tyrosinase.image2.2020_07_14","WT",FALSE,FALSE,FALSE
"Tyrosinase.image3_left.2020_07_23","2020_07_23","Yelena Bernadskaya","Tyrosinase","image3_left","yes",23,13.9,"-","-","yes","40.6","-","look like WT","look like WT","all look like WT","good","-","Tyrosinase.image3_left.2020_07_23","WT",FALSE,FALSE,FALSE
"Tyrosinase.image3_right.2020_06_17","2020_06_17","Yelena Bernadskaya","Tyrosinase","image3_right","yes",11.3,18.2,"-","-","yes","7.21","-","look like WT","look like WT","all look like WT","correct","","Tyrosinase.image3_right.2020_06_17","WT",FALSE,FALSE,FALSE
"Tyrosinase.image3_right.2020_07_23","2020_07_23","Yelena Bernadskaya","Tyrosinase","image3_right","yes",23,10,"-","-","yes","40.4","not correctly segmented - distance should be longer","look like WT","look like WT","all look like WT","not good","Don't see all the TVC cells (image not centered)","Tyrosinase.image3_right.2020_07_23","WT",FALSE,FALSE,FALSE
"Tyrosinase.image3.2020_01_10","2020_01_10","Margaux Failla","Tyrosinase","image3","yes",122,12.6,"-","-","yes","39.7","-","look like WT","look like WT","all look like WT ","good","","Tyrosinase.image3.2020_01_10","WT",FALSE,FALSE,FALSE
"Tyrosinase.image3.2020_07_14","2020_07_14","Yelena Bernadskaya","Tyrosinase","image3","yes",20.7,12,"-","-","yes","36","-","look like WT","look like WT","all look like WT","not good","Don't see all the ATM cells (image not centered)","Tyrosinase.image3.2020_07_14","WT",FALSE,FALSE,FALSE
"Tyrosinase.image4.2020_06_17","2020_06_17","Yelena Bernadskaya","Tyrosinase","image4","yes",19.6,20.2,"-","-","yes","33.5","-","look like WT","look like WT","all look like WT","good","","Tyrosinase.image4.2020_06_17","WT",FALSE,FALSE,FALSE
